ec-C-003257,C-003257,,"EN,FS,RE",Proposed Coal Mining Effluent Regulations,Projet de règlement sur les effluents des mines de charbon,"​The proposed regulations will include national baseline effluent quality standards and environmental effects monitoring provisions for all coal mines, as well as some provisions specific to the five existing coal mines in the Elk Valley, British Columbia. There are currently coal mines in British Columbia, Alberta, Saskatchewan and Nova Scotia which may become subject to the proposed regulations.","Le règlement proposé comprendra des normes de référence nationales sur la qualité des effluents et des dispositions de surveillance des effets environnementaux pour toutes les mines de charbon, ainsi que certaines dispositions spécifiques aux cinq mines de charbon existantes dans la vallée de l'Elk, en Colombie-Britannique. Il existe actuellement des mines de charbon en Colombie-Britannique, en Alberta, en Saskatchewan et en Nouvelle-Écosse qui pourraient devenir assujetties au projet de règlement.",2025-06-28,2025-08-27,DELETED,https://www.canada.ca/en/environment-climate-change/services/managing-pollution/sources-industry/mining-effluent/proposed-coal-mining-effluent-regulations.html,https://www.canada.ca/fr/environnement-changement-climatique/services/gestion-pollution/sources-industrie/projet-reglement-effluents-mines-charbon.html,N,,S/O,ec,Environment and Climate Change Canada | Environnement et Changement climatique Canada,ade9b16952248ee21a07ba146ec243de43271a1ad43738bd82190edbd760e583,2025-07-02 22:10:36.136926
ic-C-0232,C-0232,,"IN,LT,PR,ST","Consultation on  Alternate Service Delivery Programs, Part II","Consultation sur les programmes de diversification des modes de prestation de services, Partie II","Measurement Canada is planning  consultations related to the ASD program review. This second phase of the program review consultation will focus on new technologies, the use of statistical sampling, and training requirements for ASPs.","Mesures Canada planifie des consultations liées à l'examen du programme DMPS. Cette deuxième phase de la consultation sur l'examen du programme portera sur les nouvelles technologies, l'utilisation de l'échantillonnage statistique et les exigences en matière de formation pour les FSA.",2025-09-01,2025-10-13,DELETED,,,N,,,ic,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada",947136d59ff52b5aef2ca2f92a06d61d434b4060ed17c431779c5b9a81ffcb0c,2025-07-02 22:10:36.136926
pwgsc-tpsgc-C-2024041,C-2024041,,"CM,CU,DV,HP,IP,JL,PS,SE,SO,TR",Judicial Precinct Master Plan (JPMP),Plan directeur de la Cité judiciaire,"The Judicial Precinct Master Plan (JPMP) outlines a long-term vision for the campus of the Government of Canada's Judicial branch. It encompasses heritage buildings and historical landscapes in the national capital, as well as part of Parliament Hill. It aims to balance secure boundaries with an accessible and welcoming environment.
The purpose of the JPMP consultation is to gather insights from clients and stakeholders regarding the space, exterior public spaces, and design elements within the proposed Judicial Precinct.
The project seeks to provide insights into plans supporting PSPC priorities, such as reducing emissions, creating clean jobs, and revitalizing significant places while incorporating accessibility, inclusivity, safety, security, and greening in heritage buildings. 
The findings will inform long-term plans for restoring, modernizing, and redeveloping judicial boundaries, mainly focusing on indoor spaces for clients, exterior public spaces, and accessibility.","Le Plan directeur de la Cité judiciaire (PDCJ) présente la vision à long terme pour le site de la magistrature du Canada. Il porte sur des édifices patrimoniaux et des paysages historiques de la capitale nationale, ainsi qu'une partie de la Colline du Parlement. Il vise à établir un équilibre entre un périmètre sécuritaire et un environnement accessible et accueillant.
La consultation relative au PDCJ a pour objectif de recueillir les commentaires auprès des clients et des intervenants concernant l'espace, les lieux publics extérieurs et les éléments conceptuels envisagés pour le projet de la Cité judiciaire.
Le projet vise à recueillir de l'information pour les plans établis à l'appui des priorités de SPAC, comme la réduction des émissions, la création d'emplois propres et la revitalisation des lieux importants dans le souci d'intégrer l'accessibilité, l'inclusion, la sécurité et l'écologisation dans les édifices du patrimoine. 
Les résultats seront pris en compte dans les plans à long terme concernant la restauration, la modernisation et le réaménagement du périmètre de la Cité judiciaire, et l'accent sera mis surtout sur les lieux intérieurs destinés aux clients, les lieux publics extérieurs et l'accessibilité.",2024-04-01,2025-03-31,DELETED,,S.O,N,,,pwgsc-tpsgc,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,dad7e6da65ae163b09caa19026494e7c5c08917b20bcd00fbcd546b928041e53,2025-07-02 22:10:36.136926
tbs-sct-C-011125,C-011125,,"HR,TF",Action Plan for Black Public Servants: Understanding the needs and insights of Black public servants of the Government of Canada on mental health and career and leadership development programs in the workplace.,Plan d'action pour les fonctionnaires noirs : Comprendre les besoins et les points de vue des fonctionnaires noirs du gouvernement du Canada sur la santé mentale et les programmes de développement de carrière et de leadership sur le lieu de travail.,"This consultation/survey will help to better understand:
•	The mental health of Black public servants and their families with a focus on the desired services and supports and suggested avenues for research to help support and understand improved mental health.
•	The obstacles, challenges, gaps, and barriers to career development that could be a result of anti-Black racism which impact policies, programs, or practices that have influenced their professional growth while being in the public service.","Cette consultation/enquête permettra de mieux comprendre
- La santé mentale des fonctionnaires noirs et de leurs familles, en mettant l'accent sur les services et le soutien souhaités et sur les pistes de recherche suggérées pour aider à soutenir et à comprendre l'amélioration de la santé mentale.
- Les obstacles, les défis, les lacunes et les barrières au développement de carrière qui pourraient être le résultat d'un racisme anti-Noir ayant un impact sur les politiques, les programmes ou les pratiques qui ont influencé leur développement professionnel pendant qu'ils étaient dans la fonction publique.

Traduit avec DeepL.com (version gratuite)",2024-09-30,2024-11-30,DELETED,,,N,,,tbs-sct,Treasury Board of Canada Secretariat | Secrétariat du Conseil du Trésor du Canada,c289728c0136c7fcf43f223d88e905028cbc1749fdc1106aca8811dcd3fa5f8a,2025-07-02 22:10:36.136926
pwgsc-tpsgc-C--202304,C--202304,,"CM,CU,DV,EM,HL,HP,PD,PS",Future of Wellington Street,L’avenir de la rue Wellington,"The future use of Wellington Street and adjacent areas is a critical consideration in the restoration/modernization of the Parliamentary Precinct. 
As the project moves toward a more safe, secure and open campus it presents an opportunity to reimagine the space and contribute to an enhanced visitor experience and overall public realm. 
To engage stakeholders (i.e. commercial tenants, members of the public, local groups and organizations) and Indigenous organizations will be invited to ensure that all views are considered. 
The findings will help inform plans for the restoration, modernization, and redevelopment of the Parliamentary Precinct.","L’utilisation future de la rue Wellington et des zones adjacentes est une considération essentielle dans la restauration et la modernisation de la Cité parlementaire. 

À mesure que le projet évolue vers un campus plus sûr et ouvert, il offre l’occasion de repenser l’espace et de contribuer à améliorer l’expérience des visiteurs et d’améliorer cet espace public dans son ensemble. 

Les intervenants (c’est-à-dire les locataires commerciaux, les membres du public, les groupes et les organisations locales) et les organisations autochtones seront invités à participer afin de s’assurer que tous les points de vue sont pris en compte. 

Les résultats contribueront à éclairer les plans de restauration, de modernisation et de réaménagement de la Cité parlementaire.",2022-12-01,2023-03-31,DELETED,,,N,,,pwgsc-tpsgc,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,98903eba8436bb74d6749ab613f9c74d87a63550ed2f41eb4d13356dcab9ef93,2025-07-02 22:10:36.136926
ec-C-003215,C-003215,"D115,D135,D143,D154,D172,D214,D217,D230,D235,D253,D256,D271,D278,D32,D64,D81","EC,EN,RL",Canada Water Act review - engagement,Révision de la Loi sur les ressources en eau du Canada - mobilisation,"To identify the desired policy objectives and how to achieve those objectives, whether through improvements to the Ac t or other means.","Afin d'dentifier les objectifs politiques souhaités et la manière d'atteindre ces objectifs, que ce soit par des améliorations à la Loi ou par d'autres moyens.",2025-04-01,2026-06-01,DELETED,,,N,,,ec,Environment and Climate Change Canada | Environnement et Changement climatique Canada,9b52a84906ea75e19c24b199aa50a5f401aab3d4d787a2bf066840c4cf061783,2025-07-02 22:10:36.136926
ec-C-003257,C-003257,,"EN,FS,RE",Proposed Coal Mining Effluent Regulations,Projet de règlement sur les effluents des mines de charbon,"​The proposed regulations will include national baseline effluent quality standards and environmental effects monitoring provisions for all coal mines, as well as some provisions specific to the five existing coal mines in the Elk Valley, British Columbia. There are currently coal mines in British Columbia, Alberta, Saskatchewan and Nova Scotia which may become subject to the proposed regulations.","Le règlement proposé comprendra des normes de référence nationales sur la qualité des effluents et des dispositions de surveillance des effets environnementaux pour toutes les mines de charbon, ainsi que certaines dispositions spécifiques aux cinq mines de charbon existantes dans la vallée de l'Elk, en Colombie-Britannique. Il existe actuellement des mines de charbon en Colombie-Britannique, en Alberta, en Saskatchewan et en Nouvelle-Écosse qui pourraient devenir assujetties au projet de règlement.",2025-06-28,2025-08-27,DELETED,https://www.canada.ca/en/environment-climate-change/services/managing-pollution/sources-industry/mining-effluent/proposed-coal-mining-effluent-regulations.html,https://www.canada.ca/fr/environnement-changement-climatique/services/gestion-pollution/sources-industrie/projet-reglement-effluents-mines-charbon.html,N,,S/O,ec,Environment and Climate Change Canada | Environnement et Changement climatique Canada,ade9b16952248ee21a07ba146ec243de43271a1ad43738bd82190edbd760e583,2025-07-02 22:10:36.136926
ic-C-0232,C-0232,,"IN,LT,PR,ST","Consultation on  Alternate Service Delivery Programs, Part II","Consultation sur les programmes de diversification des modes de prestation de services, Partie II","Measurement Canada is planning  consultations related to the ASD program review. This second phase of the program review consultation will focus on new technologies, the use of statistical sampling, and training requirements for ASPs.","Mesures Canada planifie des consultations liées à l'examen du programme DMPS. Cette deuxième phase de la consultation sur l'examen du programme portera sur les nouvelles technologies, l'utilisation de l'échantillonnage statistique et les exigences en matière de formation pour les FSA.",2025-09-01,2025-10-13,DELETED,,,N,,,ic,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada",947136d59ff52b5aef2ca2f92a06d61d434b4060ed17c431779c5b9a81ffcb0c,2025-07-02 22:10:36.136926
pwgsc-tpsgc-C-2024041,C-2024041,,"CM,CU,DV,HP,IP,JL,PS,SE,SO,TR",Judicial Precinct Master Plan (JPMP),Plan directeur de la Cité judiciaire,"The Judicial Precinct Master Plan (JPMP) outlines a long-term vision for the campus of the Government of Canada's Judicial branch. It encompasses heritage buildings and historical landscapes in the national capital, as well as part of Parliament Hill. It aims to balance secure boundaries with an accessible and welcoming environment.
The purpose of the JPMP consultation is to gather insights from clients and stakeholders regarding the space, exterior public spaces, and design elements within the proposed Judicial Precinct.
The project seeks to provide insights into plans supporting PSPC priorities, such as reducing emissions, creating clean jobs, and revitalizing significant places while incorporating accessibility, inclusivity, safety, security, and greening in heritage buildings. 
The findings will inform long-term plans for restoring, modernizing, and redeveloping judicial boundaries, mainly focusing on indoor spaces for clients, exterior public spaces, and accessibility.","Le Plan directeur de la Cité judiciaire (PDCJ) présente la vision à long terme pour le site de la magistrature du Canada. Il porte sur des édifices patrimoniaux et des paysages historiques de la capitale nationale, ainsi qu'une partie de la Colline du Parlement. Il vise à établir un équilibre entre un périmètre sécuritaire et un environnement accessible et accueillant.
La consultation relative au PDCJ a pour objectif de recueillir les commentaires auprès des clients et des intervenants concernant l'espace, les lieux publics extérieurs et les éléments conceptuels envisagés pour le projet de la Cité judiciaire.
Le projet vise à recueillir de l'information pour les plans établis à l'appui des priorités de SPAC, comme la réduction des émissions, la création d'emplois propres et la revitalisation des lieux importants dans le souci d'intégrer l'accessibilité, l'inclusion, la sécurité et l'écologisation dans les édifices du patrimoine. 
Les résultats seront pris en compte dans les plans à long terme concernant la restauration, la modernisation et le réaménagement du périmètre de la Cité judiciaire, et l'accent sera mis surtout sur les lieux intérieurs destinés aux clients, les lieux publics extérieurs et l'accessibilité.",2024-04-01,2025-03-31,DELETED,,S.O,N,,,pwgsc-tpsgc,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,dad7e6da65ae163b09caa19026494e7c5c08917b20bcd00fbcd546b928041e53,2025-07-02 22:10:36.136926
tbs-sct-C-011125,C-011125,,"HR,TF",Action Plan for Black Public Servants: Understanding the needs and insights of Black public servants of the Government of Canada on mental health and career and leadership development programs in the workplace.,Plan d'action pour les fonctionnaires noirs : Comprendre les besoins et les points de vue des fonctionnaires noirs du gouvernement du Canada sur la santé mentale et les programmes de développement de carrière et de leadership sur le lieu de travail.,"This consultation/survey will help to better understand:
•	The mental health of Black public servants and their families with a focus on the desired services and supports and suggested avenues for research to help support and understand improved mental health.
•	The obstacles, challenges, gaps, and barriers to career development that could be a result of anti-Black racism which impact policies, programs, or practices that have influenced their professional growth while being in the public service.","Cette consultation/enquête permettra de mieux comprendre
- La santé mentale des fonctionnaires noirs et de leurs familles, en mettant l'accent sur les services et le soutien souhaités et sur les pistes de recherche suggérées pour aider à soutenir et à comprendre l'amélioration de la santé mentale.
- Les obstacles, les défis, les lacunes et les barrières au développement de carrière qui pourraient être le résultat d'un racisme anti-Noir ayant un impact sur les politiques, les programmes ou les pratiques qui ont influencé leur développement professionnel pendant qu'ils étaient dans la fonction publique.

Traduit avec DeepL.com (version gratuite)",2024-09-30,2024-11-30,DELETED,,,N,,,tbs-sct,Treasury Board of Canada Secretariat | Secrétariat du Conseil du Trésor du Canada,c289728c0136c7fcf43f223d88e905028cbc1749fdc1106aca8811dcd3fa5f8a,2025-07-02 22:10:36.136926
pwgsc-tpsgc-C--202304,C--202304,,"CM,CU,DV,EM,HL,HP,PD,PS",Future of Wellington Street,L’avenir de la rue Wellington,"The future use of Wellington Street and adjacent areas is a critical consideration in the restoration/modernization of the Parliamentary Precinct. 
As the project moves toward a more safe, secure and open campus it presents an opportunity to reimagine the space and contribute to an enhanced visitor experience and overall public realm. 
To engage stakeholders (i.e. commercial tenants, members of the public, local groups and organizations) and Indigenous organizations will be invited to ensure that all views are considered. 
The findings will help inform plans for the restoration, modernization, and redevelopment of the Parliamentary Precinct.","L’utilisation future de la rue Wellington et des zones adjacentes est une considération essentielle dans la restauration et la modernisation de la Cité parlementaire. 

À mesure que le projet évolue vers un campus plus sûr et ouvert, il offre l’occasion de repenser l’espace et de contribuer à améliorer l’expérience des visiteurs et d’améliorer cet espace public dans son ensemble. 

Les intervenants (c’est-à-dire les locataires commerciaux, les membres du public, les groupes et les organisations locales) et les organisations autochtones seront invités à participer afin de s’assurer que tous les points de vue sont pris en compte. 

Les résultats contribueront à éclairer les plans de restauration, de modernisation et de réaménagement de la Cité parlementaire.",2022-12-01,2023-03-31,DELETED,,,N,,,pwgsc-tpsgc,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,98903eba8436bb74d6749ab613f9c74d87a63550ed2f41eb4d13356dcab9ef93,2025-07-02 22:10:36.136926
ec-C-003215,C-003215,"D115,D135,D143,D154,D172,D214,D217,D230,D235,D253,D256,D271,D278,D32,D64,D81","EC,EN,RL",Canada Water Act review - engagement,Révision de la Loi sur les ressources en eau du Canada - mobilisation,"To identify the desired policy objectives and how to achieve those objectives, whether through improvements to the Ac t or other means.","Afin d'dentifier les objectifs politiques souhaités et la manière d'atteindre ces objectifs, que ce soit par des améliorations à la Loi ou par d'autres moyens.",2025-04-01,2026-06-01,DELETED,,,N,,,ec,Environment and Climate Change Canada | Environnement et Changement climatique Canada,9b52a84906ea75e19c24b199aa50a5f401aab3d4d787a2bf066840c4cf061783,2025-07-02 22:10:36.136926
ec-C-003257,C-003257,,"EN,FS,RE",Proposed Coal Mining Effluent Regulations,Projet de règlement sur les effluents des mines de charbon,"​The proposed regulations will include national baseline effluent quality standards and environmental effects monitoring provisions for all coal mines, as well as some provisions specific to the five existing coal mines in the Elk Valley, British Columbia. There are currently coal mines in British Columbia, Alberta, Saskatchewan and Nova Scotia which may become subject to the proposed regulations.","Le règlement proposé comprendra des normes de référence nationales sur la qualité des effluents et des dispositions de surveillance des effets environnementaux pour toutes les mines de charbon, ainsi que certaines dispositions spécifiques aux cinq mines de charbon existantes dans la vallée de l'Elk, en Colombie-Britannique. Il existe actuellement des mines de charbon en Colombie-Britannique, en Alberta, en Saskatchewan et en Nouvelle-Écosse qui pourraient devenir assujetties au projet de règlement.",2025-06-28,2025-08-27,DELETED,https://www.canada.ca/en/environment-climate-change/services/managing-pollution/sources-industry/mining-effluent/proposed-coal-mining-effluent-regulations.html,https://www.canada.ca/fr/environnement-changement-climatique/services/gestion-pollution/sources-industrie/projet-reglement-effluents-mines-charbon.html,N,,S/O,ec,Environment and Climate Change Canada | Environnement et Changement climatique Canada,ade9b16952248ee21a07ba146ec243de43271a1ad43738bd82190edbd760e583,2025-07-02 22:10:36.136926
ic-C-0232,C-0232,,"IN,LT,PR,ST","Consultation on  Alternate Service Delivery Programs, Part II","Consultation sur les programmes de diversification des modes de prestation de services, Partie II","Measurement Canada is planning  consultations related to the ASD program review. This second phase of the program review consultation will focus on new technologies, the use of statistical sampling, and training requirements for ASPs.","Mesures Canada planifie des consultations liées à l'examen du programme DMPS. Cette deuxième phase de la consultation sur l'examen du programme portera sur les nouvelles technologies, l'utilisation de l'échantillonnage statistique et les exigences en matière de formation pour les FSA.",2025-09-01,2025-10-13,DELETED,,,N,,,ic,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada",947136d59ff52b5aef2ca2f92a06d61d434b4060ed17c431779c5b9a81ffcb0c,2025-07-02 22:10:36.136926
pwgsc-tpsgc-C-2024041,C-2024041,,"CM,CU,DV,HP,IP,JL,PS,SE,SO,TR",Judicial Precinct Master Plan (JPMP),Plan directeur de la Cité judiciaire,"The Judicial Precinct Master Plan (JPMP) outlines a long-term vision for the campus of the Government of Canada's Judicial branch. It encompasses heritage buildings and historical landscapes in the national capital, as well as part of Parliament Hill. It aims to balance secure boundaries with an accessible and welcoming environment.
The purpose of the JPMP consultation is to gather insights from clients and stakeholders regarding the space, exterior public spaces, and design elements within the proposed Judicial Precinct.
The project seeks to provide insights into plans supporting PSPC priorities, such as reducing emissions, creating clean jobs, and revitalizing significant places while incorporating accessibility, inclusivity, safety, security, and greening in heritage buildings. 
The findings will inform long-term plans for restoring, modernizing, and redeveloping judicial boundaries, mainly focusing on indoor spaces for clients, exterior public spaces, and accessibility.","Le Plan directeur de la Cité judiciaire (PDCJ) présente la vision à long terme pour le site de la magistrature du Canada. Il porte sur des édifices patrimoniaux et des paysages historiques de la capitale nationale, ainsi qu'une partie de la Colline du Parlement. Il vise à établir un équilibre entre un périmètre sécuritaire et un environnement accessible et accueillant.
La consultation relative au PDCJ a pour objectif de recueillir les commentaires auprès des clients et des intervenants concernant l'espace, les lieux publics extérieurs et les éléments conceptuels envisagés pour le projet de la Cité judiciaire.
Le projet vise à recueillir de l'information pour les plans établis à l'appui des priorités de SPAC, comme la réduction des émissions, la création d'emplois propres et la revitalisation des lieux importants dans le souci d'intégrer l'accessibilité, l'inclusion, la sécurité et l'écologisation dans les édifices du patrimoine. 
Les résultats seront pris en compte dans les plans à long terme concernant la restauration, la modernisation et le réaménagement du périmètre de la Cité judiciaire, et l'accent sera mis surtout sur les lieux intérieurs destinés aux clients, les lieux publics extérieurs et l'accessibilité.",2024-04-01,2025-03-31,DELETED,,S.O,N,,,pwgsc-tpsgc,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,dad7e6da65ae163b09caa19026494e7c5c08917b20bcd00fbcd546b928041e53,2025-07-02 22:10:36.136926
tbs-sct-C-011125,C-011125,,"HR,TF",Action Plan for Black Public Servants: Understanding the needs and insights of Black public servants of the Government of Canada on mental health and career and leadership development programs in the workplace.,Plan d'action pour les fonctionnaires noirs : Comprendre les besoins et les points de vue des fonctionnaires noirs du gouvernement du Canada sur la santé mentale et les programmes de développement de carrière et de leadership sur le lieu de travail.,"This consultation/survey will help to better understand:
•	The mental health of Black public servants and their families with a focus on the desired services and supports and suggested avenues for research to help support and understand improved mental health.
•	The obstacles, challenges, gaps, and barriers to career development that could be a result of anti-Black racism which impact policies, programs, or practices that have influenced their professional growth while being in the public service.","Cette consultation/enquête permettra de mieux comprendre
- La santé mentale des fonctionnaires noirs et de leurs familles, en mettant l'accent sur les services et le soutien souhaités et sur les pistes de recherche suggérées pour aider à soutenir et à comprendre l'amélioration de la santé mentale.
- Les obstacles, les défis, les lacunes et les barrières au développement de carrière qui pourraient être le résultat d'un racisme anti-Noir ayant un impact sur les politiques, les programmes ou les pratiques qui ont influencé leur développement professionnel pendant qu'ils étaient dans la fonction publique.

Traduit avec DeepL.com (version gratuite)",2024-09-30,2024-11-30,DELETED,,,N,,,tbs-sct,Treasury Board of Canada Secretariat | Secrétariat du Conseil du Trésor du Canada,c289728c0136c7fcf43f223d88e905028cbc1749fdc1106aca8811dcd3fa5f8a,2025-07-02 22:10:36.136926
pwgsc-tpsgc-C--202304,C--202304,,"CM,CU,DV,EM,HL,HP,PD,PS",Future of Wellington Street,L’avenir de la rue Wellington,"The future use of Wellington Street and adjacent areas is a critical consideration in the restoration/modernization of the Parliamentary Precinct. 
As the project moves toward a more safe, secure and open campus it presents an opportunity to reimagine the space and contribute to an enhanced visitor experience and overall public realm. 
To engage stakeholders (i.e. commercial tenants, members of the public, local groups and organizations) and Indigenous organizations will be invited to ensure that all views are considered. 
The findings will help inform plans for the restoration, modernization, and redevelopment of the Parliamentary Precinct.","L’utilisation future de la rue Wellington et des zones adjacentes est une considération essentielle dans la restauration et la modernisation de la Cité parlementaire. 

À mesure que le projet évolue vers un campus plus sûr et ouvert, il offre l’occasion de repenser l’espace et de contribuer à améliorer l’expérience des visiteurs et d’améliorer cet espace public dans son ensemble. 

Les intervenants (c’est-à-dire les locataires commerciaux, les membres du public, les groupes et les organisations locales) et les organisations autochtones seront invités à participer afin de s’assurer que tous les points de vue sont pris en compte. 

Les résultats contribueront à éclairer les plans de restauration, de modernisation et de réaménagement de la Cité parlementaire.",2022-12-01,2023-03-31,DELETED,,,N,,,pwgsc-tpsgc,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,98903eba8436bb74d6749ab613f9c74d87a63550ed2f41eb4d13356dcab9ef93,2025-07-02 22:10:36.136926
ec-C-003215,C-003215,"D115,D135,D143,D154,D172,D214,D217,D230,D235,D253,D256,D271,D278,D32,D64,D81","EC,EN,RL",Canada Water Act review - engagement,Révision de la Loi sur les ressources en eau du Canada - mobilisation,"To identify the desired policy objectives and how to achieve those objectives, whether through improvements to the Ac t or other means.","Afin d'dentifier les objectifs politiques souhaités et la manière d'atteindre ces objectifs, que ce soit par des améliorations à la Loi ou par d'autres moyens.",2025-04-01,2026-06-01,DELETED,,,N,,,ec,Environment and Climate Change Canada | Environnement et Changement climatique Canada,9b52a84906ea75e19c24b199aa50a5f401aab3d4d787a2bf066840c4cf061783,2025-07-02 22:10:36.136926
ec-C-003257,C-003257,,"EN,FS,RE",Proposed Coal Mining Effluent Regulations,Projet de règlement sur les effluents des mines de charbon,"​The proposed regulations will include national baseline effluent quality standards and environmental effects monitoring provisions for all coal mines, as well as some provisions specific to the five existing coal mines in the Elk Valley, British Columbia. There are currently coal mines in British Columbia, Alberta, Saskatchewan and Nova Scotia which may become subject to the proposed regulations.","Le règlement proposé comprendra des normes de référence nationales sur la qualité des effluents et des dispositions de surveillance des effets environnementaux pour toutes les mines de charbon, ainsi que certaines dispositions spécifiques aux cinq mines de charbon existantes dans la vallée de l'Elk, en Colombie-Britannique. Il existe actuellement des mines de charbon en Colombie-Britannique, en Alberta, en Saskatchewan et en Nouvelle-Écosse qui pourraient devenir assujetties au projet de règlement.",2025-06-28,2025-08-27,DELETED,https://www.canada.ca/en/environment-climate-change/services/managing-pollution/sources-industry/mining-effluent/proposed-coal-mining-effluent-regulations.html,https://www.canada.ca/fr/environnement-changement-climatique/services/gestion-pollution/sources-industrie/projet-reglement-effluents-mines-charbon.html,N,,S/O,ec,Environment and Climate Change Canada | Environnement et Changement climatique Canada,ade9b16952248ee21a07ba146ec243de43271a1ad43738bd82190edbd760e583,2025-07-02 22:10:36.136926
ic-C-0232,C-0232,,"IN,LT,PR,ST","Consultation on  Alternate Service Delivery Programs, Part II","Consultation sur les programmes de diversification des modes de prestation de services, Partie II","Measurement Canada is planning  consultations related to the ASD program review. This second phase of the program review consultation will focus on new technologies, the use of statistical sampling, and training requirements for ASPs.","Mesures Canada planifie des consultations liées à l'examen du programme DMPS. Cette deuxième phase de la consultation sur l'examen du programme portera sur les nouvelles technologies, l'utilisation de l'échantillonnage statistique et les exigences en matière de formation pour les FSA.",2025-09-01,2025-10-13,DELETED,,,N,,,ic,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada",947136d59ff52b5aef2ca2f92a06d61d434b4060ed17c431779c5b9a81ffcb0c,2025-07-02 22:10:36.136926
pwgsc-tpsgc-C-2024041,C-2024041,,"CM,CU,DV,HP,IP,JL,PS,SE,SO,TR",Judicial Precinct Master Plan (JPMP),Plan directeur de la Cité judiciaire,"The Judicial Precinct Master Plan (JPMP) outlines a long-term vision for the campus of the Government of Canada's Judicial branch. It encompasses heritage buildings and historical landscapes in the national capital, as well as part of Parliament Hill. It aims to balance secure boundaries with an accessible and welcoming environment.
The purpose of the JPMP consultation is to gather insights from clients and stakeholders regarding the space, exterior public spaces, and design elements within the proposed Judicial Precinct.
The project seeks to provide insights into plans supporting PSPC priorities, such as reducing emissions, creating clean jobs, and revitalizing significant places while incorporating accessibility, inclusivity, safety, security, and greening in heritage buildings. 
The findings will inform long-term plans for restoring, modernizing, and redeveloping judicial boundaries, mainly focusing on indoor spaces for clients, exterior public spaces, and accessibility.","Le Plan directeur de la Cité judiciaire (PDCJ) présente la vision à long terme pour le site de la magistrature du Canada. Il porte sur des édifices patrimoniaux et des paysages historiques de la capitale nationale, ainsi qu'une partie de la Colline du Parlement. Il vise à établir un équilibre entre un périmètre sécuritaire et un environnement accessible et accueillant.
La consultation relative au PDCJ a pour objectif de recueillir les commentaires auprès des clients et des intervenants concernant l'espace, les lieux publics extérieurs et les éléments conceptuels envisagés pour le projet de la Cité judiciaire.
Le projet vise à recueillir de l'information pour les plans établis à l'appui des priorités de SPAC, comme la réduction des émissions, la création d'emplois propres et la revitalisation des lieux importants dans le souci d'intégrer l'accessibilité, l'inclusion, la sécurité et l'écologisation dans les édifices du patrimoine. 
Les résultats seront pris en compte dans les plans à long terme concernant la restauration, la modernisation et le réaménagement du périmètre de la Cité judiciaire, et l'accent sera mis surtout sur les lieux intérieurs destinés aux clients, les lieux publics extérieurs et l'accessibilité.",2024-04-01,2025-03-31,DELETED,,S.O,N,,,pwgsc-tpsgc,Public Services and Procurement Canada | Services publics et Approvisionnement Canada,dad7e6da65ae163b09caa19026494e7c5c08917b20bcd00fbcd546b928041e53,2025-07-02 22:10:36.136926
tbs-sct-C-011125,C-011125,,"HR,TF",Action Plan for Black Public Servants: Understanding the needs and insights of Black public servants of the Government of Canada on mental health and career and leadership development programs in the workplace.,Plan d'action pour les fonctionnaires noirs : Comprendre les besoins et les points de vue des fonctionnaires noirs du gouvernement du Canada sur la santé mentale et les programmes de développement de carrière et de leadership sur le lieu de travail.,"This consultation/survey will help to better understand:
•	The mental health of Black public servants and their families with a focus on the desired services and supports and suggested avenues for research to help support and understand improved mental health.
•	The obstacles, challenges, gaps, and barriers to career development that could be a result of anti-Black racism which impact policies, programs, or practices that have influenced their professional growth while being in the public service.","Cette consultation/enquête permettra de mieux comprendre
- La santé mentale des fonctionnaires noirs et de leurs familles, en mettant l'accent sur les services et le soutien souhaités et sur les pistes de recherche suggérées pour aider à soutenir et à comprendre l'amélioration de la santé mentale.
- Les obstacles, les défis, les lacunes et les barrières au développement de carrière qui pourraient être le résultat d'un racisme anti-Noir ayant un impact sur les politiques, les programmes ou les pratiques qui ont influencé leur développement professionnel pendant qu'ils étaient dans la fonction publique.

Traduit avec DeepL.com (version gratuite)",2024-09-30,2024-11-30,DELETED,,,N,,,tbs-sct,Treasury Board of Canada Secretariat | Secrétariat du Conseil du Trésor du Canada,c289728c0136c7fcf43f223d88e905028cbc1749fdc1106aca8811dcd3fa5f8a,2025-07-02 22:10:36.136926
